ack,ack_A,ack_B,bytes,bytes_A,bytes_A_B_ratio,bytes_B,ds_field_A,ds_field_B,duration,http_GET,http_POST,http_bytes_avg,http_bytes_entropy,http_bytes_firstQ,http_bytes_max,http_bytes_median,http_bytes_min,http_bytes_stdev,http_bytes_sum,http_bytes_thirdQ,http_bytes_var,http_cookie_count,http_cookie_values_avg,http_cookie_values_entropy,http_cookie_values_firstQ,http_cookie_values_max,http_cookie_values_median,http_cookie_values_min,http_cookie_values_stdev,http_cookie_values_sum,http_cookie_values_thirdQ,http_cookie_values_var,http_count_host,http_count_req_content_type,http_count_resp_code,http_count_resp_content_type,http_count_transactions,http_count_user_agents,http_dom_host_alexaRank,http_dom_resp_code,http_has_location,http_has_referrer,http_has_req_content_type,http_has_resp_content_type,http_has_user_agent,http_inter_arrivel_avg,http_inter_arrivel_entropy,http_inter_arrivel_firstQ,http_inter_arrivel_max,http_inter_arrivel_median,http_inter_arrivel_min,http_inter_arrivel_stdev,http_inter_arrivel_sum,http_inter_arrivel_thirdQ,http_inter_arrivel_var,http_req_bytes_avg,http_req_bytes_entropy,http_req_bytes_firstQ,http_req_bytes_max,http_req_bytes_median,http_req_bytes_min,http_req_bytes_stdev,http_req_bytes_sum,http_req_bytes_thirdQ,http_req_bytes_var,http_resp_bytes_avg,http_resp_bytes_entropy,http_resp_bytes_firstQ,http_resp_bytes_max,http_resp_bytes_median,http_resp_bytes_min,http_resp_bytes_stdev,http_resp_bytes_sum,http_resp_bytes_thirdQ,http_resp_bytes_var,http_time_avg,http_time_entropy,http_time_firstQ,http_time_max,http_time_median,http_time_min,http_time_stdev,http_time_sum,http_time_thirdQ,http_time_var,packet_inter_arrivel_A_avg,packet_inter_arrivel_A_entropy,packet_inter_arrivel_A_firstQ,packet_inter_arrivel_A_max,packet_inter_arrivel_A_median,packet_inter_arrivel_A_min,packet_inter_arrivel_A_stdev,packet_inter_arrivel_A_sum,packet_inter_arrivel_A_thirdQ,packet_inter_arrivel_A_var,packet_inter_arrivel_B_avg,packet_inter_arrivel_B_entropy,packet_inter_arrivel_B_firstQ,packet_inter_arrivel_B_max,packet_inter_arrivel_B_median,packet_inter_arrivel_B_min,packet_inter_arrivel_B_stdev,packet_inter_arrivel_B_sum,packet_inter_arrivel_B_thirdQ,packet_inter_arrivel_B_var,packet_inter_arrivel_avg,packet_inter_arrivel_entropy,packet_inter_arrivel_firstQ,packet_inter_arrivel_max,packet_inter_arrivel_median,packet_inter_arrivel_min,packet_inter_arrivel_stdev,packet_inter_arrivel_sum,packet_inter_arrivel_thirdQ,packet_inter_arrivel_var,packet_size_A_avg,packet_size_A_entropy,packet_size_A_firstQ,packet_size_A_max,packet_size_A_median,packet_size_A_min,packet_size_A_stdev,packet_size_A_sum,packet_size_A_thirdQ,packet_size_A_var,packet_size_B_avg,packet_size_B_entropy,packet_size_B_firstQ,packet_size_B_max,packet_size_B_median,packet_size_B_min,packet_size_B_stdev,packet_size_B_sum,packet_size_B_thirdQ,packet_size_B_var,packet_size_avg,packet_size_entropy,packet_size_firstQ,packet_size_max,packet_size_median,packet_size_min,packet_size_stdev,packet_size_sum,packet_size_thirdQ,packet_size_var,packets,packets_A,packets_A_B_ratio,packets_B,push,push_A,push_B,reset,reset_A,reset_B,ssl_count_certificates,ssl_count_client_cipher_algs,ssl_count_client_ciphersuites,ssl_count_client_compressions,ssl_count_client_elliptic_curves,ssl_count_client_key_exchange_algs,ssl_count_client_mac_algs,ssl_count_server_ciphersuite,ssl_count_server_compression,ssl_count_server_elliptic_curve,ssl_count_server_name,ssl_count_transactions,ssl_count_version,ssl_dom_server_ciphersuite,ssl_dom_server_name_alexaRank,ssl_dom_version,ssl_handshake_duration_avg,ssl_handshake_duration_entropy,ssl_handshake_duration_firstQ,ssl_handshake_duration_max,ssl_handshake_duration_median,ssl_handshake_duration_min,ssl_handshake_duration_stdev,ssl_handshake_duration_sum,ssl_handshake_duration_thirdQ,ssl_handshake_duration_var,ssl_ratio_client_elliptic_curves,ssl_ratio_server_name,ssl_req_bytes_avg,ssl_req_bytes_entropy,ssl_req_bytes_firstQ,ssl_req_bytes_max,ssl_req_bytes_median,ssl_req_bytes_min,ssl_req_bytes_stdev,ssl_req_bytes_sum,ssl_req_bytes_thirdQ,ssl_req_bytes_var,ssl_resp_bytes_avg,ssl_resp_bytes_entropy,ssl_resp_bytes_firstQ,ssl_resp_bytes_max,ssl_resp_bytes_median,ssl_resp_bytes_min,ssl_resp_bytes_stdev,ssl_resp_bytes_sum,ssl_resp_bytes_thirdQ,ssl_resp_bytes_var,tcp_analysis_duplicate_ack,tcp_analysis_keep_alive,tcp_analysis_lost_segment,tcp_analysis_out_of_order,tcp_analysis_retransmission,tcp_analysis_reused_ports,ttl_A_avg,ttl_A_entropy,ttl_A_firstQ,ttl_A_max,ttl_A_median,ttl_A_min,ttl_A_stdev,ttl_A_sum,ttl_A_thirdQ,ttl_A_var,ttl_B_avg,ttl_B_entropy,ttl_B_firstQ,ttl_B_max,ttl_B_median,ttl_B_min,ttl_B_stdev,ttl_B_sum,ttl_B_thirdQ,ttl_B_var,ttl_avg,ttl_entropy,ttl_firstQ,ttl_max,ttl_median,ttl_min,ttl_stdev,ttl_sum,ttl_thirdQ,ttl_var,is_ssl,is_http,is_g_http,is_cdn_http,is_img_http,is_ad_http,is_numeric_url_http,is_numeric_url_with_port_http,is_tv_http,is_cloud_http,B_is_system_port,B_is_user_port,B_is_dynamic_and_or_private_port,B_port_is_11095,B_port_is_1900,B_port_is_5222,B_port_is_5223,B_port_is_5228,B_port_is_54975,B_port_is_80,B_port_is_8080,B_port_is_8280,B_port_is_9543,B_port_is_else,subdomain_is_99sets,subdomain_is_ccc,subdomain_is_else,subdomain_is_feeds,subdomain_is_h10141.www1,subdomain_is_img,subdomain_is_unresolved,subdomain_is_whp.aus1.cold.extweb,subdomain_is_whp.hou9.cold.extweb,subdomain_is_www,subdomain_is_www.cloud,domain_is_dlink,domain_is_else,domain_is_epicurious,domain_is_google,domain_is_hp,domain_is_hpeprint,domain_is_livecdn,domain_is_mako,domain_is_proteussensor,domain_is_samsung,domain_is_unresolved,suffix_is_biz,suffix_is_cloudfront.net,suffix_is_co.il,suffix_is_com,suffix_is_com.sg,suffix_is_else,suffix_is_empty_char_value,suffix_is_googleapis.com,suffix_is_net,suffix_is_org,suffix_is_unresolved,device_category
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047969325,4.754887502,0.000840902,240.0058689,0.003564119,0,2.667305139,441.077939,0.009211421,7.114516707,0.024113467,2,0.000111103,0.342990351,0.001020908,9.18E-05,0.115841684,0.551958263,0.004377127,0.013419296,0.016049634,4.889680181,0.000111103,239.754967,0.00100112,0,1.541327616,441.18838,0.002756834,2.375690821,0.466398434,0.015668444,0,195,0,0,16.34536389,316,0,267.1709208,159,0.014704287,0,477,0,0,35.08871811,477,238.5,1231.218139,64.625,0.929694206,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,64,0,64,64,64,64,0,7140,64,0,52.88116322,0.557196707,53,247,53,52,1.495664188,512,53,2.237011362,56.60065478,1.290281913,53,250,53,52,5.386228616,7140,64,29.0114587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155679383,4.754887502,1.87E-05,240.7532318,0.001631975,0,4.356651959,572.9001291,0.006417274,18.98041629,0.080995345,2,0.000110865,0.342990351,0.000662088,9.54E-07,0.115841684,0.551958263,0.002243996,0.013419296,0.053276643,4.889680181,0.000110149,239.9838548,0.000550985,0,2.54221853,572.9902971,0.001860142,6.462875054,7.676446618,0.164447354,0,195,0,0,62.89239354,316,0,3955.453165,159,0.214067411,0,477,0,0,136.601552,477,238.5,18659.98402,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,64,0,64,64,64,64,0,7140,64,0,52.97738516,0.290346012,53,247,53,52,2.352892145,512,53,5.536101445,56.74962811,1.11791602,53,250,53,52,5.567227847,7140,64,30.9940259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8479751,3.584962501,0.003830791,240.3756361,0.043977976,0.000289917,71.12856026,322.1757011,0.279171824,5059.272085,0.22399497,2,0.009560764,0.342990351,0.113845468,0.000111103,0.115841684,0.551958263,0.244937596,0.013419296,12.89056289,4.64385619,0.001900911,239.8649242,0.041772127,0.000111103,49.95922521,322.2640722,0.121578932,2495.924183,41.14893617,0.850178203,0,195,0,0,65,316,23,4225,159,0.918295834,0,477,0,0,275.3960784,477,238.5,75843,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,64,0,64,64,64,64,0,832,64,0,67.84615385,1.238901257,52,247,53,52,54.73244948,512,53,2995.641026,65.92307692,1.619450628,53,250,64,52,37.97043384,1714,64,1441.753846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075459896,4.754887502,0.000575781,169.3020039,0.002972603,0,2.478764501,397.5227308,0.008154452,6.144273449,0.038976848,2,0.000110865,0.342990351,0.000999928,0,0.115841684,0.551958263,0.00387305,0.013419296,0.025701629,4.889680181,0.000110865,169.3020039,0.000880957,0,1.446525039,397.527092,0.002530932,2.092434687,5.469159233,0.122815423,0,195,0,0,57.85654739,316,0,3347.380076,159,0.199980529,0,477,0,0,121.7062305,477,238.5,14812.40654,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,64,0,64,64,64,64,0,7140,64,0,53.92567899,0.449605322,54,247,54,53,1.963424748,512,54,3.85503674,57.35738298,1.221880955,54,250,54,53,5.033760638,7140,64,25.33874616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.41264476,4.754887502,0.10531497,550.0511131,0.501178026,9.54E-07,141.2187767,5484.803568,0.538111925,19942.7429,0.22399497,2,0.067094904,0.342990351,0.16602664,9.06E-06,0.115841684,0.551958263,0.244937596,0.013419296,24.81945229,4.889680181,0.008391142,550.0511131,0.173897028,9.54E-07,102.8661353,5485.098956,0.534085768,10581.4418,41.14893617,0.850178203,0,195,0,0,65,316,0,4225,159,0.918295834,0,477,0,0,186.557323,477,238.5,34803.63478,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,64,0,64,64,64,64,0,7140,64,0,40.21818182,0.756833632,40,41,40,40,0.414901739,512,40,0.172143453,52.21621622,1.374949109,40,64,64,40,11.92085925,7140,64,142.1068852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154900153,4.754887502,0.000583887,240.0728011,0.002511978,0,4.479365046,603.0262959,0.007240057,20.06471121,0.080801391,2,0.000111103,0.342990351,0.001119852,1.91E-06,0.115841684,0.551958263,0.003272057,0.013419296,0.053106733,4.889680181,0.000111103,239.9936941,0.000922203,0,2.622649246,603.133162,0.002253056,6.878289068,5.478428351,0.120262324,0,195,0,0,56.5371919,316,0,3196.454068,159,0.203927617,0,477,0,0,124.825308,477,238.5,15581.35753,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,64,0,64,64,64,64,0,7140,64,0,53.92162379,0.396431647,54,54,54,53,0.268780682,512,54,0.072243055,57.37691495,1.18803063,54,64,54,53,4.78896389,7140,64,22.93417514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.82373078,3.700439718,0.004740953,239.2619491,0.033342123,0,74.79185782,387.7085001,0.16681695,5593.821997,0.22399497,2,0.047220886,0.342990351,0.148082614,9.08E-05,0.115841684,0.551958263,0.244937596,0.013419296,14.91547954,4.700439718,0.003891408,238.9644041,0.044836998,0,53.94827447,387.8024681,0.158819556,2910.416318,41.14893617,0.850178203,0,195,0,0,65,316,17.25,4225,159,0.918295834,0,477,0,0,275.3960784,477,238.5,75843,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,64,0,64,64,64,64,0,896,64,0,66.61538462,1.238901257,51,247,51,51,55.10223598,512,52,3036.25641,65.25925926,1.595518283,51,250,64,51,37.45827688,1762,64,1403.122507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4585138,4.247927513,0.009766102,240.0097101,0.091103077,2.00E-05,60.63612223,388.7117622,0.538111925,3676.73932,0.22399497,2,0.067094904,0.342990351,0.16602664,0.000111103,0.115841684,0.551958263,0.244937596,0.013419296,10.50832397,4.889680181,0.006112099,239.8849659,0.091103077,2.00E-05,44.09025038,388.807987,0.231195927,1943.950179,41.14893617,0.850178203,0,195,0,0,65,316,50,4225,159,0.918295834,0,477,0,0,275.3960784,477,238.5,75843,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,64,0,64,64,64,64,0,1280,64,0,64.44444444,1.251629167,53,247,54,53,46.31125161,512,54,2144.732026,64.21052632,1.590877858,54,250,64,53,31.39216454,2440,64,985.4679943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,0.4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055618376,3,0.01124227,0.206110001,0.023571968,0.000391006,0.071330944,0.444947004,0.072746813,0.005088104,0.065316002,2,0.001933277,0.171720982,0.051469088,0.000110865,0.073663495,0.391896009,0.111645758,0.005426311,0.029663134,3.906890596,0.002202034,0.105459929,0.008485079,0.000110865,0.040145472,0.444947004,0.043583989,0.001611659,41.14893617,0.850178203,0,195,0,0,65,316,50,4225,159,0.918295834,0,477,0,0,275.3960784,477,238.5,75843,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.777691368,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,64,64,64,0,576,64,0,80.14285714,1.148834854,52,247,52,51,74.90088689,512,52,5610.142857,71.0625,1.491314657,52,250,64,51,48.08807025,1137,64,2312.4625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.09822761,4.523561956,0.114545941,240.4926531,0.428917885,8.11E-06,53.77845547,393.2592351,0.538111925,2892.122273,0.22399497,2,0.067094904,0.342990351,0.16602664,8.61E-05,0.115841684,0.551958263,0.244937596,0.013419296,8.374946787,4.889680181,0.038431883,239.987618,0.134947062,8.11E-06,38.10994573,393.622499,0.266363978,1452.367963,41.14893617,0.850178203,0,195,0,0,65,316,50,4225,159,0.918295834,0,477,0,0,275.3960784,477,238.5,75843,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,64,0,64,64,64,64,0,1536,64,0,51.45833333,0.994984828,51,52,51,51,0.508977378,512,52,0.259057971,57.72916667,1.497492414,51,64,58,51,6.347187628,2771,64,40.28679078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.02181286,4.754887502,0.003520012,581.556237,0.497432947,0,191.6355068,7388.941345,0.538111925,36724.16748,0.22399497,2,0.015090466,0.342990351,0.16602664,5.96E-06,0.115841684,0.551958263,0.244937596,0.013419296,42.46803012,4.889680181,0.003547788,581.548897,0.092262983,0,142.8339251,7389.437241,0.488209546,20401.53016,41.14893617,0.850178203,0,195,0,0,65,316,0,4225,159,0.918295834,0,477,0,0,184.4597707,477,238.5,34025.407,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,64,0,64,64,64,64,0,5760,64,0,40.37647059,0.955511123,40,41,40,40,0.48737564,512,41,0.237535014,52.52571429,1.463516467,40,64,64,40,11.84566323,7140,64,140.3197373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.60875384,3.584962501,0.008569181,258.288079,0.047723532,0.000669003,97.03460588,499.3050461,0.266555727,9415.714738,0.22399497,2,0.020415723,0.342990351,0.152859449,0.000121117,0.115841684,0.551958263,0.244937596,0.013419296,21.71470339,4.523561956,0.001999974,258.288079,0.03502202,0.000121117,71.82152326,499.4381781,0.116315007,5158.331203,41.14893617,0.850178203,0,195,0,0,65,316,23,4225,159,0.918295834,0,477,0,0,275.3960784,477,238.5,75843,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,64,64,64,0,832,64,0,70.63636364,1.240670532,52.5,247,53,52,59.48995332,512,53,3539.054545,67.04166667,1.563625489,53,250,64,52,39.37167285,1609,64,1550.128623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
9,5,5,1213,743,1.806873527,668,0,0,1.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,648.797378,0,366.0955909,1547.304718,490.697626,218.6343271,0,2840.981562,694.86998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.40549599,3.700439718,0.018541098,258.314219,0.050673008,0.000900984,93.65645262,499.2714479,0.137105942,8771.531117,0.22399497,2,0.001240969,0.342990351,0.091995001,5.98E-05,0.115841684,0.551958263,0.244937596,0.013419296,18.49602807,4.754887502,0.002781868,258.314219,0.018541098,5.98E-05,66.51751851,499.3927579,0.082749963,4424.580269,41.14893617,0.850178203,0,195,0,0,65,316,50,4225,159,0.918295834,0,477,0,0,275.3960784,477,238.5,75843,64.625,1.061278124,0,477,0,0,167.211532,679,60.5,27959.69643,10,5,0.83328704,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,64,0,64,64,64,64,0,896,64,0,65.78571429,1.263809174,51,247,52,51,53.02275066,512,52,2811.412088,64.89285714,1.631904587,52,250,64,51,36.80311912,1817,64,1354.469577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,watch
